age,job,marital,education,balance,housing,loan,month,duration,campaign,y
2.0,0.0,0.0,2.0,534,0,0,5,669,1,1
2.0,0.0,1.0,2.0,124,1,0,5,604,4,1
2.0,1.0,1.0,2.0,1307,1,0,10,158,1,1
2.0,0.0,0.0,2.0,295,1,0,6,94,2,1
1.0,6.0,2.0,2.0,551,0,0,7,531,1,1
2.0,4.0,1.0,3.0,4917,0,0,4,113,1,1
2.0,6.0,2.0,3.0,386,1,0,11,482,1,1
2.0,9.0,2.0,2.0,-92,1,0,2,1393,1,1
2.0,8.0,2.0,3.0,64,0,0,6,261,2,1
1.0,10.0,2.0,3.0,343,0,0,6,377,1,1
2.0,5.0,0.0,2.0,1099,0,0,7,764,2,1
2.0,9.0,1.0,2.0,3370,0,0,6,160,2,1
2.0,1.0,1.0,2.0,2089,1,0,11,132,1,1
2.0,3.0,1.0,2.0,879,0,0,6,1053,2,1
2.0,9.0,1.0,2.0,501,1,0,5,579,5,1
2.0,4.0,1.0,2.0,107,1,1,10,135,1,1
2.0,9.0,1.0,2.0,136,0,0,8,363,7,1
2.0,4.0,1.0,3.0,0,0,0,10,223,1,1
2.0,1.0,1.0,2.0,640,1,0,5,447,1,1
2.0,9.0,0.0,2.0,1,0,0,8,1242,3,1
2.0,0.0,1.0,2.0,2678,0,0,7,1011,6,1
2.0,4.0,2.0,2.0,2018,0,0,8,1238,1,1
2.0,4.0,1.0,2.0,2693,0,0,3,90,1,1
2.0,4.0,2.0,3.0,2646,0,0,4,142,1,1
2.0,9.0,1.0,2.0,312,0,0,5,612,7,1
2.0,9.0,1.0,2.0,589,1,0,5,535,2,1
2.0,4.0,1.0,3.0,4148,1,0,11,316,3,1
2.0,7.0,2.0,2.0,772,1,0,5,697,3,1
1.0,0.0,2.0,2.0,315,1,0,5,884,3,1
2.0,7.0,1.0,2.0,-538,1,0,5,682,1,1
1.0,0.0,1.0,2.0,8781,1,0,11,898,1,1
2.0,4.0,1.0,3.0,4,1,0,5,579,2,1
2.0,7.0,2.0,2.0,-374,1,0,5,672,1,1
2.0,4.0,2.0,3.0,2,0,0,8,848,1,1
2.0,9.0,2.0,3.0,1081,0,0,4,202,5,1
2.0,7.0,1.0,2.0,4151,1,1,7,543,4,1
1.0,9.0,1.0,2.0,2183,1,1,5,857,1,1
2.0,9.0,1.0,2.0,4004,0,0,4,314,2,1
2.0,1.0,1.0,1.0,-462,0,0,1,470,1,1
2.0,9.0,2.0,2.0,344,0,0,8,519,16,1
2.0,4.0,2.0,3.0,3283,0,0,2,258,1,1
2.0,9.0,0.0,2.0,-357,1,1,5,618,1,1
2.0,4.0,2.0,3.0,62,1,0,4,213,3,1
2.0,4.0,1.0,3.0,-92,1,1,6,1617,1,1
2.0,9.0,0.0,2.0,4047,1,0,2,343,1,1
2.0,0.0,2.0,2.0,849,1,0,6,508,2,1
2.0,3.0,1.0,2.0,127,1,0,7,1130,8,1
2.0,5.0,0.0,3.0,13094,0,0,5,1064,1,1
1.0,0.0,2.0,2.0,1309,0,0,1,622,1,1
1.0,1.0,1.0,2.0,61,1,0,6,1012,1,1
2.0,0.0,1.0,3.0,189,1,0,7,1062,4,1
2.0,2.0,1.0,3.0,0,1,0,5,611,1,1
2.0,4.0,1.0,3.0,-468,1,0,7,540,8,1
2.0,9.0,1.0,2.0,0,0,0,11,591,1,1
2.0,0.0,2.0,2.0,507,1,0,7,560,2,1
2.0,4.0,1.0,3.0,1468,1,0,3,237,3,1
2.0,9.0,2.0,3.0,5301,0,0,11,937,2,1
1.0,1.0,2.0,2.0,-247,1,0,7,633,1,1
2.0,7.0,1.0,2.0,2948,0,0,11,893,1,1
2.0,0.0,2.0,2.0,1020,1,0,5,882,1,1
2.0,4.0,2.0,3.0,560,0,0,5,730,5,1
2.0,4.0,0.0,3.0,294,1,0,7,536,5,1
3.0,5.0,1.0,2.0,2850,0,0,2,185,1,1
2.0,0.0,0.0,2.0,241,1,0,5,1012,3,1
2.0,6.0,2.0,3.0,658,1,0,3,283,1,1
2.0,4.0,0.0,2.0,51,0,0,2,430,1,1
2.0,9.0,1.0,2.0,2473,0,0,8,965,4,1
1.0,1.0,2.0,2.0,524,1,0,5,554,2,1
2.0,1.0,1.0,2.0,261,0,0,5,841,4,1
1.0,7.0,2.0,2.0,425,1,0,6,768,1,1
1.0,4.0,1.0,3.0,1942,1,1,11,436,2,1
1.0,1.0,2.0,1.0,213,1,0,6,2653,3,1
2.0,9.0,2.0,2.0,483,0,0,8,580,3,1
2.0,4.0,2.0,3.0,11891,0,0,4,158,1,1
2.0,0.0,1.0,2.0,4391,0,0,2,1416,1,1
1.0,1.0,1.0,2.0,101,0,1,7,460,3,1
1.0,1.0,1.0,2.0,0,1,1,7,1399,1,1
1.0,9.0,2.0,2.0,909,0,1,7,532,1,1
2.0,1.0,1.0,1.0,408,0,0,8,559,4,1
2.0,9.0,1.0,2.0,5115,1,0,2,99,1,1
2.0,0.0,1.0,2.0,3735,0,0,3,203,4,1
2.0,1.0,1.0,1.0,5839,1,0,6,984,2,1
2.0,4.0,1.0,3.0,655,0,0,6,693,3,1
2.0,4.0,2.0,3.0,1781,0,0,4,321,1,1
1.0,4.0,2.0,3.0,-3,0,0,4,1022,2,1
2.0,4.0,2.0,3.0,681,0,0,8,637,2,1
2.0,4.0,1.0,3.0,1429,1,0,11,1015,1,1
1.0,4.0,2.0,3.0,2544,0,0,4,152,2,1
2.0,0.0,1.0,2.0,898,1,0,4,214,1,1
2.0,4.0,1.0,3.0,6060,1,0,4,316,1,1
2.0,1.0,0.0,1.0,219,1,0,11,729,1,1
2.0,4.0,0.0,3.0,507,1,0,4,1196,1,1
1.0,7.0,2.0,2.0,31,0,0,6,192,1,1
1.0,0.0,1.0,2.0,3415,0,0,4,209,1,1
2.0,0.0,1.0,2.0,2271,0,0,11,524,1,1
2.0,1.0,1.0,2.0,5060,0,0,11,299,1,1
2.0,1.0,1.0,2.0,553,0,0,8,645,8,1
2.0,0.0,1.0,2.0,1694,0,0,8,793,10,1
2.0,9.0,1.0,2.0,412,0,0,8,1293,8,1
2.0,3.0,1.0,2.0,513,0,1,7,939,3,1
2.0,4.0,1.0,3.0,4152,1,0,4,750,2,1
2.0,1.0,0.0,2.0,0,1,0,4,146,4,1
2.0,4.0,2.0,3.0,830,0,0,8,961,4,1
2.0,4.0,1.0,3.0,4152,1,0,11,160,1,1
2.0,4.0,1.0,3.0,658,1,0,5,838,1,1
2.0,9.0,2.0,2.0,650,1,0,11,2420,3,1
2.0,5.0,1.0,1.0,309,0,0,8,969,2,1
2.0,0.0,0.0,2.0,2232,0,0,2,121,1,1
2.0,1.0,2.0,2.0,239,1,0,5,666,1,1
2.0,4.0,1.0,2.0,456,1,0,8,734,4,1
2.0,4.0,1.0,3.0,792,0,0,8,630,7,1
1.0,8.0,2.0,2.0,304,0,0,5,226,2,1
2.0,7.0,1.0,2.0,1179,0,0,5,284,1,1
1.0,9.0,2.0,2.0,1231,1,0,6,385,2,1
2.0,1.0,0.0,1.0,2656,1,0,5,1980,2,1
2.0,1.0,1.0,1.0,1939,0,0,4,172,1,1
2.0,5.0,1.0,2.0,1504,1,1,11,761,1,1
1.0,4.0,2.0,3.0,201,1,0,3,325,2,1
1.0,7.0,1.0,2.0,0,1,0,11,681,4,1
1.0,4.0,2.0,3.0,703,1,0,6,590,3,1
2.0,4.0,1.0,3.0,1435,1,0,5,1148,1,1
2.0,1.0,1.0,2.0,25,0,0,8,528,2,1
1.0,9.0,2.0,2.0,1199,0,0,6,287,1,1
2.0,1.0,1.0,2.0,1236,1,0,5,911,3,1
1.0,9.0,2.0,2.0,941,0,1,7,784,1,1
2.0,6.0,0.0,3.0,1070,1,0,4,381,1,1
2.0,2.0,2.0,3.0,318,1,0,2,1017,4,1
2.0,7.0,2.0,2.0,133,0,0,4,171,1,1
2.0,1.0,1.0,1.0,1758,1,0,5,1230,3,1
1.0,8.0,2.0,2.0,0,0,0,4,297,1,1
1.0,4.0,1.0,3.0,10884,0,0,5,333,2,1
1.0,9.0,2.0,2.0,639,1,0,6,709,5,1
2.0,9.0,1.0,2.0,196,1,1,2,88,1,1
2.0,6.0,0.0,3.0,963,1,0,5,528,5,1
1.0,0.0,0.0,2.0,10,1,0,7,658,2,1
2.0,1.0,1.0,2.0,668,1,0,5,1263,2,1
2.0,7.0,0.0,2.0,0,0,0,6,1023,3,1
2.0,0.0,0.0,2.0,362,0,0,8,529,1,1
2.0,5.0,1.0,3.0,148,1,1,5,685,2,1
2.0,9.0,0.0,3.0,674,1,0,8,587,2,1
2.0,1.0,1.0,1.0,2103,1,0,4,384,2,1
2.0,5.0,0.0,1.0,-88,1,0,6,910,2,1
1.0,10.0,2.0,1.0,550,0,0,1,801,1,1
1.0,1.0,1.0,1.0,656,1,0,5,894,1,1
1.0,7.0,1.0,2.0,129,1,0,5,1446,7,1
2.0,0.0,2.0,2.0,133,0,0,7,890,4,1
1.0,9.0,2.0,3.0,15161,0,0,2,280,1,1
1.0,4.0,1.0,3.0,131,1,0,8,384,6,1
2.0,4.0,2.0,3.0,5073,1,0,5,1182,1,1
2.0,1.0,1.0,1.0,3154,1,0,4,404,1,1
2.0,1.0,1.0,1.0,994,1,0,5,1349,8,1
2.0,7.0,0.0,2.0,89,1,0,5,1871,4,1
2.0,0.0,2.0,2.0,1451,1,0,5,251,4,1
1.0,7.0,2.0,2.0,-158,1,0,5,426,1,1
1.0,0.0,2.0,2.0,313,1,0,2,1121,2,1
2.0,1.0,1.0,2.0,167,1,1,5,612,1,1
2.0,4.0,0.0,3.0,2166,1,0,7,870,1,1
2.0,1.0,2.0,2.0,953,1,0,5,479,1,1
1.0,1.0,2.0,1.0,0,0,0,7,716,3,1
2.0,4.0,2.0,3.0,0,0,0,8,641,6,1
2.0,5.0,1.0,2.0,1371,0,0,7,1492,2,1
2.0,4.0,1.0,3.0,43,1,0,4,860,1,1
2.0,4.0,1.0,3.0,2431,1,0,5,646,5,1
2.0,4.0,1.0,3.0,297,1,0,5,734,2,1
2.0,9.0,2.0,3.0,2340,0,0,2,89,2,1
2.0,0.0,1.0,3.0,348,1,1,2,170,2,1
2.0,7.0,1.0,2.0,1129,1,0,4,903,2,1
2.0,1.0,2.0,2.0,217,1,0,5,692,3,1
3.0,5.0,1.0,1.0,440,0,0,2,495,1,1
2.0,3.0,2.0,1.0,2785,1,0,5,570,1,1
2.0,6.0,1.0,2.0,10052,0,0,8,665,2,1
2.0,7.0,1.0,1.0,2557,1,0,4,165,2,1
2.0,1.0,2.0,2.0,318,1,0,6,736,2,1
1.0,0.0,2.0,2.0,-930,1,0,5,786,1,1
2.0,4.0,0.0,3.0,122,1,0,5,1622,2,1
2.0,4.0,2.0,3.0,59,1,1,5,1347,2,1
2.0,9.0,2.0,2.0,98,0,0,1,771,1,1
2.0,9.0,0.0,2.0,3043,0,0,8,707,2,1
2.0,10.0,2.0,3.0,983,1,0,2,97,1,1
2.0,4.0,1.0,2.0,1623,1,0,11,1081,2,1
2.0,7.0,2.0,2.0,2615,0,0,11,853,1,1
2.0,4.0,1.0,3.0,-190,0,1,6,893,8,1
1.0,0.0,2.0,2.0,223,1,0,6,862,11,1
1.0,4.0,2.0,3.0,4210,0,0,8,796,4,1
2.0,9.0,1.0,3.0,2643,0,0,5,331,5,1
2.0,1.0,1.0,2.0,105,1,0,4,586,1,1
2.0,1.0,1.0,2.0,2495,1,0,5,924,1,1
3.0,5.0,1.0,2.0,6422,0,0,3,122,1,1
1.0,4.0,2.0,3.0,376,1,0,11,710,1,1
2.0,0.0,0.0,2.0,168,1,1,5,513,1,1
2.0,10.0,2.0,3.0,7968,0,0,6,596,1,1
2.0,1.0,1.0,1.0,7098,0,0,8,1471,7,1
2.0,4.0,1.0,3.0,22520,0,0,11,579,9,1
2.0,7.0,1.0,2.0,5293,1,0,5,475,1,1
2.0,9.0,1.0,2.0,4182,1,0,5,347,2,1
2.0,4.0,1.0,3.0,520,1,0,5,458,3,1
2.0,2.0,1.0,3.0,-468,0,0,7,534,1,1
2.0,1.0,1.0,1.0,22,1,0,5,1190,2,1
2.0,6.0,1.0,2.0,4420,1,1,11,454,1,1
2.0,6.0,2.0,3.0,1081,0,0,5,229,3,1
1.0,9.0,1.0,2.0,273,0,0,2,2775,2,1
2.0,7.0,1.0,2.0,1970,1,0,4,701,1,1
2.0,1.0,0.0,2.0,638,1,0,6,1395,2,1
2.0,4.0,1.0,3.0,414,1,0,4,707,1,1
2.0,9.0,1.0,2.0,1066,0,0,2,109,3,1
2.0,4.0,2.0,3.0,11821,0,0,8,384,11,1
2.0,9.0,1.0,3.0,149,0,0,8,739,2,1
1.0,1.0,1.0,2.0,-11,1,1,7,1150,3,1
2.0,7.0,0.0,2.0,-276,1,1,5,674,1,1
3.0,5.0,1.0,3.0,653,0,0,2,367,1,1
2.0,1.0,1.0,1.0,201,1,0,7,582,2,1
2.0,7.0,0.0,1.0,459,1,0,5,623,1,1
2.0,5.0,0.0,2.0,679,0,0,7,761,4,1
2.0,9.0,2.0,3.0,5514,0,0,4,319,1,1
1.0,10.0,2.0,1.0,236,0,0,5,193,1,1
1.0,1.0,2.0,2.0,1243,0,1,7,1341,7,1
2.0,9.0,1.0,2.0,5115,1,0,6,318,1,1
2.0,9.0,1.0,2.0,2149,1,0,4,282,2,1
2.0,9.0,1.0,2.0,765,1,1,4,850,2,1
1.0,4.0,2.0,3.0,2648,0,0,2,917,1,1
3.0,5.0,1.0,3.0,32685,0,0,3,1447,2,1
2.0,4.0,2.0,3.0,354,0,0,4,242,2,1
2.0,4.0,2.0,3.0,0,0,0,8,699,7,1
2.0,2.0,1.0,2.0,593,1,1,7,1484,24,1
2.0,9.0,1.0,2.0,4101,1,0,2,146,2,1
3.0,4.0,1.0,3.0,997,0,0,3,106,1,1
2.0,4.0,0.0,3.0,6368,1,0,5,922,4,1
1.0,8.0,2.0,2.0,253,0,0,5,242,2,1
2.0,9.0,1.0,3.0,120,0,0,8,1000,1,1
2.0,2.0,2.0,3.0,300,1,1,1,922,5,1
2.0,0.0,1.0,2.0,1207,1,0,4,1353,2,1
1.0,6.0,2.0,2.0,1242,1,0,5,615,2,1
2.0,1.0,2.0,2.0,663,0,1,7,819,3,1
1.0,9.0,2.0,2.0,316,1,0,3,156,1,1
2.0,9.0,0.0,2.0,396,0,0,6,716,2,1
2.0,1.0,1.0,2.0,62,1,0,5,877,3,1
2.0,4.0,1.0,3.0,0,0,0,4,342,3,1
2.0,9.0,2.0,3.0,882,0,0,6,411,1,1
1.0,9.0,2.0,2.0,668,1,0,5,576,3,1
2.0,2.0,2.0,2.0,-22,1,0,5,317,1,1
2.0,9.0,2.0,2.0,53,1,1,5,530,1,1
2.0,6.0,1.0,3.0,94,0,0,8,579,2,1
2.0,0.0,2.0,2.0,151,1,0,5,590,1,1
2.0,4.0,1.0,3.0,1388,1,0,4,753,1,1
2.0,9.0,1.0,2.0,0,0,0,5,682,1,1
1.0,4.0,2.0,3.0,1317,0,0,5,176,1,1
3.0,6.0,0.0,3.0,6,1,0,4,133,2,1
2.0,9.0,1.0,2.0,3176,0,0,8,670,1,1
2.0,7.0,1.0,2.0,-8,1,0,5,1119,1,1
2.0,2.0,1.0,2.0,-799,0,1,7,1001,3,1
3.0,5.0,1.0,1.0,98,0,0,4,416,1,1
1.0,9.0,2.0,3.0,1628,1,0,7,1422,2,1
2.0,1.0,2.0,2.0,1085,1,1,7,599,1,1
2.0,0.0,1.0,2.0,-33,1,1,7,961,1,1
2.0,7.0,0.0,1.0,-291,1,1,5,591,1,1
2.0,10.0,0.0,2.0,1713,1,0,5,855,2,1
2.0,9.0,1.0,2.0,-1944,1,0,5,623,1,1
1.0,0.0,0.0,2.0,451,1,0,5,302,1,1
2.0,9.0,2.0,3.0,467,1,0,7,674,3,1
2.0,7.0,2.0,1.0,313,1,0,5,920,2,1
3.0,5.0,1.0,1.0,1084,0,0,4,505,1,1
1.0,7.0,2.0,2.0,1119,1,0,5,1063,1,1
1.0,4.0,2.0,3.0,1028,0,0,2,1294,2,1
1.0,4.0,2.0,3.0,1004,1,0,5,228,2,1
2.0,0.0,1.0,2.0,150,0,0,6,296,4,1
1.0,0.0,2.0,2.0,1052,0,0,4,354,1,1
2.0,4.0,1.0,3.0,2281,0,0,2,230,2,1
2.0,1.0,1.0,2.0,25,0,0,6,486,3,1
2.0,5.0,1.0,3.0,0,1,1,5,648,1,1
2.0,4.0,1.0,3.0,0,1,0,5,811,2,1
1.0,2.0,2.0,1.0,4,1,0,5,395,2,1
2.0,0.0,2.0,3.0,994,0,0,4,400,1,1
2.0,4.0,1.0,3.0,2681,0,0,3,266,2,1
2.0,1.0,1.0,2.0,1612,1,0,4,1164,1,1
2.0,4.0,1.0,3.0,4089,1,0,2,289,2,1
2.0,10.0,0.0,2.0,309,0,0,4,241,1,1
2.0,4.0,2.0,3.0,62,1,0,5,473,3,1
3.0,5.0,1.0,3.0,1973,0,0,4,396,3,1
2.0,4.0,2.0,3.0,2454,1,0,5,716,3,1
2.0,4.0,2.0,3.0,1228,0,0,2,263,8,1
2.0,1.0,1.0,2.0,720,0,1,7,651,1,1
2.0,2.0,1.0,3.0,5254,1,0,10,134,1,1
1.0,0.0,2.0,2.0,2816,0,0,4,327,1,1
2.0,4.0,0.0,3.0,2240,0,0,6,198,1,1
2.0,9.0,2.0,2.0,3326,1,0,5,799,1,1
2.0,4.0,1.0,3.0,2599,0,0,4,1373,2,1
1.0,7.0,2.0,2.0,665,1,0,5,1183,1,1
2.0,9.0,0.0,2.0,3068,1,1,11,370,2,1
2.0,4.0,1.0,3.0,8,0,0,4,93,3,1
2.0,1.0,1.0,1.0,1031,1,0,5,751,3,1
2.0,9.0,1.0,2.0,6831,0,0,5,1130,2,1
2.0,8.0,2.0,3.0,1138,0,0,5,214,3,1
2.0,9.0,2.0,3.0,1246,1,0,2,192,2,1
2.0,9.0,2.0,3.0,925,1,0,4,709,1,1
2.0,4.0,1.0,3.0,8929,0,0,3,126,1,1
2.0,4.0,1.0,3.0,1795,0,0,8,922,7,1
1.0,7.0,2.0,2.0,136,0,0,4,120,1,1
2.0,0.0,0.0,2.0,878,1,0,5,611,5,1
1.0,2.0,2.0,2.0,732,0,0,2,1404,4,1
2.0,4.0,0.0,3.0,36,0,0,8,836,4,1
1.0,4.0,0.0,3.0,415,1,1,5,984,1,1
2.0,9.0,1.0,3.0,0,0,0,8,1488,2,1
1.0,1.0,1.0,1.0,5,0,0,6,321,1,1
3.0,4.0,0.0,3.0,90,1,0,4,416,1,1
1.0,4.0,1.0,2.0,2228,1,0,7,754,1,1
2.0,9.0,1.0,1.0,755,0,1,7,829,4,1
2.0,8.0,2.0,2.0,188,1,0,2,75,3,1
2.0,0.0,0.0,2.0,153,1,0,5,844,1,1
2.0,0.0,1.0,2.0,0,1,0,6,107,1,1
2.0,3.0,1.0,1.0,78,1,0,7,2692,9,1
2.0,4.0,0.0,3.0,2263,0,0,7,874,2,1
1.0,4.0,2.0,3.0,114,1,0,5,457,1,1
1.0,4.0,2.0,3.0,572,1,0,11,319,1,1
1.0,1.0,2.0,2.0,5909,1,0,5,420,2,1
2.0,1.0,1.0,2.0,182,1,0,7,39,1,1
2.0,0.0,2.0,2.0,431,1,1,5,1045,1,1
2.0,5.0,1.0,2.0,1435,0,0,6,587,1,1
1.0,9.0,2.0,2.0,938,0,0,6,1048,1,1
2.0,0.0,0.0,2.0,294,1,0,5,763,1,1
1.0,1.0,1.0,2.0,1664,1,0,10,2016,1,1
2.0,7.0,1.0,1.0,306,1,0,5,650,5,1
2.0,1.0,0.0,1.0,285,1,0,4,1272,2,1
1.0,8.0,2.0,3.0,3300,0,0,11,1571,1,1
2.0,9.0,0.0,3.0,568,1,0,10,112,1,1
2.0,7.0,1.0,2.0,341,0,0,4,423,2,1
2.0,0.0,0.0,2.0,1085,0,0,3,101,7,1
2.0,9.0,1.0,2.0,23,0,0,11,857,3,1
1.0,8.0,2.0,1.0,134,0,0,3,271,2,1
2.0,9.0,1.0,3.0,1524,0,0,4,567,1,1
1.0,4.0,2.0,3.0,4889,0,0,8,545,2,1
2.0,1.0,1.0,1.0,-157,1,0,7,491,3,1
1.0,8.0,2.0,3.0,844,0,0,4,551,2,1
1.0,1.0,1.0,2.0,751,1,0,7,598,5,1
2.0,4.0,2.0,3.0,10281,0,0,4,400,1,1
1.0,9.0,1.0,2.0,-393,1,1,7,435,1,1
2.0,0.0,1.0,2.0,307,1,0,5,538,1,1
2.0,1.0,1.0,2.0,476,1,0,7,956,9,1
2.0,7.0,1.0,1.0,1082,1,0,5,854,2,1
1.0,4.0,2.0,3.0,3473,0,0,3,1209,2,1
2.0,0.0,0.0,2.0,936,0,0,1,931,1,1
2.0,0.0,1.0,2.0,55,1,0,5,1120,2,1
2.0,4.0,2.0,3.0,704,0,0,4,164,1,1
1.0,7.0,2.0,1.0,0,1,1,11,686,1,1
2.0,9.0,1.0,2.0,348,1,0,7,926,1,1
2.0,4.0,1.0,3.0,73,0,0,2,426,2,1
1.0,4.0,2.0,3.0,1030,0,0,3,396,2,1
2.0,6.0,1.0,2.0,188,1,1,6,1865,2,1
2.0,10.0,0.0,2.0,587,0,0,11,561,1,1
2.0,9.0,1.0,2.0,808,1,0,1,1232,1,1
2.0,9.0,2.0,2.0,3254,1,0,10,207,1,1
2.0,4.0,1.0,3.0,-17,1,1,5,474,1,1
1.0,9.0,2.0,2.0,2544,0,0,4,108,2,1
2.0,1.0,1.0,1.0,1262,1,1,5,1015,1,1
2.0,7.0,1.0,2.0,367,1,0,7,476,4,1
1.0,2.0,2.0,1.0,0,1,1,5,1051,1,1
2.0,6.0,1.0,2.0,3123,1,0,4,1203,2,1
2.0,9.0,1.0,2.0,135,1,1,7,416,4,1
2.0,9.0,2.0,2.0,125,1,0,5,676,3,1
1.0,6.0,1.0,3.0,2666,0,0,2,467,1,1
2.0,9.0,2.0,2.0,4,0,0,8,933,1,1
2.0,7.0,1.0,2.0,52,1,0,3,378,4,1
2.0,4.0,2.0,3.0,240,0,0,6,1123,1,1
1.0,1.0,2.0,2.0,7773,1,0,11,705,1,1
2.0,4.0,2.0,3.0,6158,1,0,4,139,5,1
2.0,1.0,2.0,1.0,398,1,0,5,716,1,1
3.0,5.0,0.0,1.0,46,0,0,3,115,1,1
2.0,7.0,1.0,2.0,473,1,0,7,383,3,1
2.0,6.0,1.0,3.0,2421,0,0,11,1084,1,1
2.0,1.0,1.0,1.0,57,1,0,7,1007,9,1
2.0,6.0,1.0,3.0,990,0,0,6,244,2,1
3.0,5.0,1.0,2.0,77,0,0,8,455,4,1
2.0,4.0,2.0,3.0,483,0,0,8,950,6,1
2.0,1.0,1.0,2.0,1756,1,0,4,939,1,1
2.0,9.0,2.0,2.0,3059,0,1,8,482,2,1
2.0,4.0,1.0,2.0,2892,0,0,6,556,1,1
2.0,1.0,1.0,2.0,1210,0,0,6,935,1,1
1.0,9.0,2.0,3.0,386,0,0,5,867,1,1
1.0,4.0,2.0,3.0,2786,0,0,3,415,1,1
2.0,4.0,2.0,3.0,-578,1,0,5,767,2,1
1.0,9.0,2.0,2.0,507,0,0,4,380,1,1
1.0,8.0,2.0,2.0,107,0,0,4,125,1,1
2.0,0.0,2.0,2.0,2345,1,0,5,491,2,1
2.0,0.0,1.0,2.0,1074,1,0,7,911,2,1
2.0,1.0,1.0,2.0,3027,1,0,4,160,1,1
2.0,7.0,1.0,2.0,25,1,1,5,658,1,1
2.0,1.0,0.0,1.0,-19,1,0,5,829,1,1
2.0,1.0,1.0,1.0,3917,0,0,3,154,1,1
2.0,4.0,0.0,3.0,50,1,0,5,669,1,1
2.0,4.0,0.0,3.0,59,0,0,8,526,2,1
2.0,1.0,2.0,2.0,40,1,0,5,617,4,1
1.0,8.0,2.0,2.0,0,0,0,2,1223,2,1
2.0,0.0,2.0,2.0,2166,1,1,5,574,1,1
2.0,0.0,1.0,2.0,1575,1,0,8,1241,11,1
2.0,1.0,1.0,2.0,0,0,0,6,614,2,1
2.0,0.0,0.0,2.0,527,0,1,4,112,1,1
2.0,4.0,2.0,3.0,7084,0,0,8,512,8,1
2.0,1.0,1.0,2.0,536,1,0,4,274,3,1
2.0,4.0,1.0,3.0,40,0,0,2,147,1,1
2.0,4.0,1.0,3.0,9,0,0,8,386,4,1
2.0,0.0,0.0,2.0,1872,0,0,2,439,5,1
2.0,1.0,1.0,2.0,-190,0,1,7,808,3,1
2.0,4.0,1.0,3.0,1808,1,0,6,205,1,1
2.0,6.0,1.0,3.0,5810,0,0,3,139,1,1
2.0,10.0,2.0,2.0,1214,0,0,2,974,1,1
1.0,4.0,1.0,3.0,314,0,0,5,938,2,1
2.0,4.0,2.0,3.0,2067,1,0,5,756,1,1
2.0,0.0,2.0,2.0,2263,1,1,11,1158,9,1
1.0,1.0,1.0,2.0,580,1,1,4,1311,2,1
1.0,4.0,2.0,3.0,3041,1,0,5,606,3,1
2.0,1.0,2.0,1.0,127,1,0,5,1059,2,1
2.0,9.0,1.0,3.0,515,0,0,8,837,2,1
1.0,1.0,1.0,2.0,61,1,0,5,525,1,1
2.0,10.0,1.0,1.0,1162,1,0,7,2015,1,1
2.0,4.0,1.0,3.0,600,0,0,8,290,15,1
1.0,1.0,1.0,2.0,4333,0,0,4,163,1,1
2.0,1.0,1.0,1.0,414,0,0,5,504,4,1
2.0,1.0,2.0,1.0,36,1,0,5,551,1,1
1.0,7.0,2.0,2.0,271,1,0,5,1882,2,1
1.0,8.0,2.0,2.0,864,1,0,5,659,1,1
2.0,4.0,1.0,3.0,828,0,1,8,1080,3,1
2.0,9.0,2.0,2.0,3665,0,0,8,664,3,1
1.0,1.0,2.0,2.0,167,0,1,5,288,1,1
2.0,0.0,1.0,3.0,2552,0,0,6,69,1,1
1.0,7.0,1.0,3.0,81,0,0,4,145,1,1
2.0,1.0,0.0,1.0,301,1,0,7,1175,2,1
1.0,7.0,1.0,2.0,0,1,0,7,1608,13,1
2.0,9.0,0.0,2.0,54,1,0,8,1642,3,1
2.0,5.0,0.0,3.0,-309,1,0,6,500,2,1
2.0,6.0,2.0,3.0,5774,1,0,5,406,4,1
2.0,0.0,2.0,3.0,4254,1,0,11,714,1,1
2.0,10.0,1.0,3.0,576,0,0,2,156,1,1
2.0,4.0,2.0,3.0,6807,0,0,4,163,1,1
2.0,6.0,1.0,3.0,231,0,0,8,352,2,1
2.0,6.0,2.0,3.0,2734,1,0,5,897,4,1
2.0,0.0,2.0,2.0,4118,0,0,5,165,1,1
3.0,5.0,1.0,2.0,921,0,0,4,394,2,1
2.0,1.0,1.0,1.0,1461,1,0,6,554,2,1
1.0,10.0,2.0,3.0,497,1,0,7,1602,6,1
1.0,1.0,2.0,2.0,2265,0,0,2,92,2,1
2.0,4.0,1.0,3.0,4436,0,0,8,846,5,1
2.0,1.0,1.0,1.0,599,1,0,5,649,2,1
2.0,4.0,2.0,3.0,1515,1,0,5,815,6,1
2.0,9.0,2.0,2.0,399,1,0,5,496,2,1
2.0,4.0,2.0,3.0,296,0,1,7,509,4,1
2.0,4.0,2.0,2.0,360,1,0,5,309,1,1
2.0,4.0,2.0,3.0,8828,0,0,6,1010,3,1
2.0,4.0,1.0,2.0,280,1,0,2,87,2,1
2.0,4.0,1.0,3.0,0,0,0,11,716,2,1
2.0,4.0,2.0,3.0,1858,0,0,8,453,3,1
2.0,10.0,1.0,2.0,3674,1,0,5,886,3,1
2.0,1.0,0.0,1.0,-311,1,0,5,1030,1,1
2.0,9.0,1.0,2.0,1167,1,0,4,968,1,1
1.0,1.0,1.0,2.0,486,1,0,5,1109,3,1
2.0,4.0,2.0,3.0,3821,1,0,5,649,2,1
1.0,1.0,2.0,2.0,-127,1,0,7,1044,3,1
